# OpenSignals Text File Format. Version 1
# {"98:D3:41:FE:38:1A": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:41:FE:38:1A", "device connection": "BTH98:D3:41:FE:38:1A", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-9-11", "time": "14:51:47.642", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	513	
1	0	0	0	0	510	
2	0	0	0	0	507	
3	0	0	0	0	504	
4	0	0	0	0	502	
5	0	0	0	0	499	
6	0	0	0	0	498	
7	0	0	0	0	496	
8	0	0	0	0	496	
9	0	0	0	0	496	
10	0	0	0	0	497	
11	0	0	0	0	499	
12	0	0	0	0	500	
13	0	0	0	0	501	
14	0	0	0	0	502	
15	0	0	0	0	502	
0	0	0	0	0	500	
1	0	0	0	0	500	
2	0	0	0	0	498	
3	0	0	0	0	497	
4	0	0	0	0	496	
5	0	0	0	0	495	
6	0	0	0	0	494	
7	0	0	0	0	495	
8	0	0	0	0	495	
9	0	0	0	0	495	
10	0	0	0	0	496	
11	0	0	0	0	498	
12	0	0	0	0	500	
13	0	0	0	0	500	
14	0	0	0	0	498	
15	0	0	0	0	496	
0	0	0	0	0	494	
1	0	0	0	0	491	
2	0	0	0	0	488	
3	0	0	0	0	484	
4	0	0	0	0	481	
5	0	0	0	0	479	
6	0	0	0	0	477	
7	0	0	0	0	474	
8	0	0	0	0	471	
9	0	0	0	0	469	
10	0	0	0	0	469	
11	0	0	0	0	467	
12	0	0	0	0	467	
13	0	0	0	0	468	
14	0	0	0	0	467	
15	0	0	0	0	466	
0	0	0	0	0	463	
1	0	0	0	0	459	
2	0	0	0	0	455	
3	0	0	0	0	453	
4	0	0	0	0	451	
5	0	0	0	0	451	
6	0	0	0	0	453	
7	0	0	0	0	459	
8	0	0	0	0	469	
9	0	0	0	0	485	
10	0	0	0	0	508	
11	0	0	0	0	536	
12	0	0	0	0	569	
13	0	0	0	0	609	
14	0	0	0	0	655	
15	0	0	0	0	702	
0	0	0	0	0	750	
1	0	0	0	0	798	
2	0	0	0	0	844	
3	0	0	0	0	887	
4	0	0	0	0	918	
5	0	0	0	0	937	
6	0	0	0	0	944	
7	0	0	0	0	941	
8	0	0	0	0	931	
9	0	0	0	0	911	
10	0	0	0	0	886	
11	0	0	0	0	857	
12	0	0	0	0	828	
13	0	0	0	0	801	
14	0	0	0	0	775	
15	0	0	0	0	751	
0	0	0	0	0	726	
1	0	0	0	0	701	
2	0	0	0	0	677	
3	0	0	0	0	653	
4	0	0	0	0	631	
5	0	0	0	0	609	
6	0	0	0	0	588	
7	0	0	0	0	570	
8	0	0	0	0	556	
9	0	0	0	0	545	
10	0	0	0	0	537	
11	0	0	0	0	530	
12	0	0	0	0	525	
13	0	0	0	0	519	
14	0	0	0	0	513	
15	0	0	0	0	510	
0	0	0	0	0	505	
1	0	0	0	0	500	
2	0	0	0	0	493	
3	0	0	0	0	485	
4	0	0	0	0	478	
5	0	0	0	0	473	
6	0	0	0	0	467	
7	0	0	0	0	461	
8	0	0	0	0	456	
9	0	0	0	0	452	
10	0	0	0	0	449	
11	0	0	0	0	447	
12	0	0	0	0	447	
13	0	0	0	0	449	
14	0	0	0	0	450	
15	0	0	0	0	452	
0	0	0	0	0	453	
1	0	0	0	0	454	
2	0	0	0	0	454	
3	0	0	0	0	453	
4	0	0	0	0	451	
5	0	0	0	0	449	
6	0	0	0	0	446	
7	0	0	0	0	444	
8	0	0	0	0	442	
9	0	0	0	0	440	
10	0	0	0	0	440	
11	0	0	0	0	439	
12	0	0	0	0	439	
13	0	0	0	0	439	
14	0	0	0	0	440	
15	0	0	0	0	440	
0	0	0	0	0	441	
1	0	0	0	0	441	
2	0	0	0	0	441	
3	0	0	0	0	440	
4	0	0	0	0	441	
5	0	0	0	0	440	
6	0	0	0	0	440	
7	0	0	0	0	441	
8	0	0	0	0	442	
9	0	0	0	0	443	
10	0	0	0	0	443	
11	0	0	0	0	442	
12	0	0	0	0	442	
13	0	0	0	0	443	
14	0	0	0	0	445	
15	0	0	0	0	448	
0	0	0	0	0	449	
1	0	0	0	0	451	
2	0	0	0	0	454	
3	0	0	0	0	455	
4	0	0	0	0	455	
5	0	0	0	0	456	
